timestamp,open,high,low,close,volume
2025-06-10,2833.7,2854.37,2805.19,2838.94,1476160
2025-06-11,2785.3,2831.43,2745.88,2775.41,4234510
2025-06-12,2758.62,2810.0,2721.7,2762.01,3909001
2025-06-13,2786.34,2830.99,2738.4,2784.48,3471272
2025-06-14,2721.54,2785.92,2677.74,2736.91,422263
2025-06-15,2765.35,2782.3,2743.81,2756.41,584810
2025-06-16,2843.91,2849.74,2828.78,2833.04,4987185
2025-06-17,2800.28,2844.35,2784.05,2816.82,1160080
2025-06-18,2867.84,2923.3,2819.46,2878.54,508197
2025-06-19,2852.88,2906.76,2846.4,2869.76,2482099
2025-06-20,2813.7,2860.99,2785.46,2833.04,1444991
2025-06-21,2908.41,2942.2,2846.02,2881.9,350358
2025-06-22,2927.82,2950.52,2913.33,2918.51,3633214
2025-06-23,2850.53,2917.06,2844.78,2873.54,3590503
2025-06-24,2774.75,2806.67,2733.54,2798.58,4492771
2025-06-25,2757.0,2762.65,2699.25,2746.34,133214
2025-06-26,2694.04,2702.29,2692.09,2700.02,1195540
2025-06-27,2702.18,2747.59,2679.5,2720.14,246577
2025-06-28,2744.29,2801.79,2724.8,2753.5,2266801
2025-06-29,2748.32,2795.41,2693.59,2723.32,4140072
2025-06-30,2774.45,2782.8,2734.58,2749.2,3608833
2025-07-01,2724.18,2769.92,2705.61,2728.42,4702815
2025-07-02,2792.1,2823.53,2774.89,2776.56,3856126
2025-07-03,2782.45,2845.59,2748.06,2801.17,892161
2025-07-04,2884.54,2905.24,2853.82,2870.07,1498503
2025-07-05,2809.96,2836.29,2759.61,2836.01,4560013
2025-07-06,2776.29,2854.63,2733.05,2801.15,2433844
2025-07-07,2822.51,2861.15,2800.64,2823.52,1396274
2025-07-08,2791.25,2852.76,2737.94,2814.64,3900634
2025-07-09,2767.77,2822.38,2737.2,2781.43,2021307
2025-07-10,2736.14,2795.75,2698.11,2749.2,4854173
2025-07-11,2772.94,2826.4,2707.12,2752.35,2186251
2025-07-12,2806.32,2868.93,2780.4,2818.44,917594
2025-07-13,2782.85,2841.48,2776.74,2787.23,3147621
2025-07-14,2857.38,2910.6,2821.82,2846.58,1488222
2025-07-15,2918.0,2942.41,2866.15,2903.84,262058
2025-07-16,2978.94,3036.33,2970.17,2979.89,1427226
2025-07-17,2956.93,2975.77,2933.47,2958.04,2343895
2025-07-18,2912.38,2917.67,2884.32,2908.01,3688120
2025-07-19,2878.01,2927.72,2860.18,2896.39,3247068
2025-07-20,2841.72,2876.04,2804.21,2825.44,674555
2025-07-21,2830.52,2881.29,2760.45,2816.42,2484847
2025-07-22,2911.73,2939.77,2904.4,2915.74,894730
2025-07-23,2885.38,2933.62,2870.96,2912.83,1043746
2025-07-24,2972.81,2978.68,2916.57,2964.15,3767479
2025-07-25,2967.78,3009.45,2901.74,2960.36,2244972
2025-07-26,3055.94,3114.83,3026.85,3082.36,2664282
2025-07-27,3099.52,3142.21,3070.86,3113.34,923254
2025-07-28,3135.22,3208.23,3075.63,3150.74,4816013
2025-07-29,3082.23,3118.23,3044.02,3085.76,728449
2025-07-30,3033.94,3083.55,3015.4,3040.75,3194935
2025-07-31,3042.0,3080.85,2991.72,3053.66,2508888
2025-08-01,3072.17,3098.5,3035.61,3065.81,1633267
2025-08-02,3119.01,3122.21,3057.02,3103.53,4526947
2025-08-03,3079.26,3104.17,3063.58,3103.25,2983712
2025-08-04,3182.38,3245.42,3120.95,3153.69,4023461
2025-08-05,3161.31,3196.97,3136.4,3173.89,3318531
2025-08-06,3139.61,3159.26,3080.83,3124.4,673587
2025-08-07,3022.21,3031.08,2953.59,2994.65,4578194
2025-08-08,2942.45,3002.42,2898.11,2954.53,4603158
2025-08-09,3053.42,3070.23,3045.37,3064.31,1482706
2025-08-10,3049.58,3066.79,3017.79,3063.3,2549043
2025-08-11,3030.06,3068.69,2973.95,3037.73,2487539
2025-08-12,3058.62,3099.06,3037.92,3071.39,2445270
2025-08-13,3103.65,3156.71,3052.13,3102.02,3505020
2025-08-14,3133.79,3171.34,3104.37,3132.74,255302
2025-08-15,3080.31,3110.32,3052.3,3099.99,4602430
2025-08-16,3163.68,3213.23,3133.67,3138.09,4937215
2025-08-17,3115.97,3173.84,3096.52,3108.51,599635
2025-08-18,3171.52,3201.46,3148.76,3189.39,963711
2025-08-19,3170.72,3226.12,3146.58,3150.62,2378164
2025-08-20,3036.1,3097.28,3010.18,3045.97,4965787
2025-08-21,3052.38,3099.29,2990.0,3026.8,3796438
2025-08-22,2901.75,2980.36,2844.24,2922.6,3689730
2025-08-23,2866.47,2911.34,2789.64,2840.85,2087664
2025-08-24,2769.79,2780.35,2760.54,2767.72,3749940
2025-08-25,2899.3,2921.32,2871.59,2920.36,674441
2025-08-26,2863.9,2865.77,2838.85,2851.58,4318049
2025-08-27,2853.96,2873.34,2784.74,2834.39,2045845
2025-08-28,2868.34,2917.8,2836.74,2881.92,3475559
2025-08-29,2868.94,2878.67,2816.4,2863.54,4916586
2025-08-30,2816.55,2847.97,2806.25,2836.4,4895851
2025-08-31,2862.3,2889.45,2846.06,2861.6,3677190
2025-09-01,2918.51,2973.64,2850.44,2898.4,304218
2025-09-02,2851.8,2856.28,2843.88,2855.98,3356637
2025-09-03,2895.02,2922.83,2830.35,2874.2,2406860
2025-09-04,2977.0,3005.89,2971.24,2991.61,2831300
2025-09-05,3173.06,3204.45,3112.85,3141.91,2339626
2025-09-06,3217.06,3262.68,3200.25,3200.42,1748055
2025-09-07,3204.94,3217.68,3152.28,3176.69,4321316
2025-09-08,3123.0,3126.12,3088.96,3117.34,4079618
2025-09-09,3034.98,3060.03,2995.32,3038.67,1889278
2025-09-10,3113.49,3166.96,3052.95,3131.18,666156
2025-09-11,3170.32,3214.7,3093.21,3141.52,1369920
2025-09-12,3216.58,3257.73,3202.25,3204.57,1576069
2025-09-13,3277.13,3302.88,3230.9,3250.93,2564207
2025-09-14,3162.74,3216.26,3133.54,3167.59,2990052
2025-09-15,3104.07,3129.92,3086.46,3096.29,2294166
2025-09-16,3100.8,3103.26,3051.86,3102.42,699012
2025-09-17,3052.82,3067.4,3030.18,3046.02,610216
2025-09-18,3147.03,3155.54,3120.76,3125.11,815540
2025-09-19,3084.55,3128.4,3033.02,3101.96,3777531
2025-09-20,3146.25,3172.03,3109.72,3166.13,137627
2025-09-21,3063.89,3067.17,3003.17,3052.57,3779882
2025-09-22,2868.62,2936.37,2868.6,2882.42,1499477
2025-09-23,2990.0,2997.45,2924.6,2961.81,4482086
2025-09-24,2933.35,2968.89,2858.66,2905.08,3666568
2025-09-25,2880.62,2931.9,2849.66,2881.51,3284032
2025-09-26,2885.63,2936.29,2852.4,2914.35,3050089
2025-09-27,2782.65,2798.75,2774.59,2790.37,2226177
2025-09-28,2851.04,2907.28,2782.09,2824.97,588662
2025-09-29,2847.65,2863.04,2807.84,2824.24,3640543
2025-09-30,2743.56,2782.68,2701.49,2738.89,555657
2025-10-01,2802.39,2821.2,2771.14,2814.89,4987384
2025-10-02,2781.34,2809.4,2751.0,2796.87,3747149
2025-10-03,2826.25,2870.06,2809.72,2830.92,1701414
2025-10-04,2801.07,2853.3,2750.57,2786.91,1787524
2025-10-05,2757.36,2812.51,2713.8,2750.04,1529697
2025-10-06,2796.87,2805.22,2762.46,2779.7,1159497
2025-10-07,2861.26,2916.34,2823.06,2872.84,3714676
2025-10-08,2876.77,2911.66,2842.02,2887.51,3106210
2025-10-09,2711.47,2728.29,2694.79,2713.51,3852917
2025-10-10,2731.2,2799.75,2704.41,2748.29,2234597
2025-10-11,2708.77,2750.01,2657.77,2727.22,2835196
2025-10-12,2777.46,2800.57,2755.16,2761.42,2266679
2025-10-13,2677.95,2705.98,2625.71,2668.51,1946208
2025-10-14,2730.53,2737.16,2722.65,2725.08,2240714
2025-10-15,2654.77,2677.95,2617.49,2670.95,3289703
2025-10-16,2637.06,2645.42,2623.21,2640.51,4838197
2025-10-17,2623.34,2687.77,2594.48,2644.89,883664
2025-10-18,2629.85,2687.99,2590.22,2644.98,139603
2025-10-19,2613.75,2657.51,2589.35,2629.5,4774338
2025-10-20,2628.77,2637.42,2604.47,2634.84,759463
2025-10-21,2588.87,2601.69,2557.94,2571.87,4452724
2025-10-22,2530.83,2547.49,2484.8,2529.92,4578512
2025-10-23,2550.63,2601.03,2541.17,2574.86,3771750
2025-10-24,2520.34,2572.25,2520.12,2544.8,2099767
2025-10-25,2522.4,2573.71,2516.92,2541.24,841373
2025-10-26,2513.57,2539.7,2481.29,2523.09,1888303
2025-10-27,2580.02,2581.0,2516.32,2555.13,771790
2025-10-28,2476.94,2508.75,2466.65,2486.97,153673
2025-10-29,2452.78,2485.34,2433.41,2443.62,4205345
2025-10-30,2386.18,2441.56,2356.67,2400.53,2057697
2025-10-31,2382.87,2411.16,2331.16,2366.04,3615885
2025-11-01,2391.44,2413.04,2384.32,2388.75,2675955
2025-11-02,2433.43,2435.8,2377.65,2410.22,212231
2025-11-03,2538.09,2577.85,2492.5,2517.12,2724634
2025-11-04,2475.88,2518.33,2432.85,2493.31,4662166
2025-11-05,2419.32,2442.02,2408.75,2440.39,2403460
2025-11-06,2422.32,2448.16,2358.74,2404.02,2317240
2025-11-07,2446.73,2494.88,2443.8,2462.49,1515640
2025-11-08,2418.9,2437.34,2404.54,2427.54,3211333
2025-11-09,2455.3,2490.41,2435.23,2440.07,549360
2025-11-10,2455.05,2466.54,2427.02,2444.4,4490210
2025-11-11,2462.66,2482.27,2396.91,2440.6,3408165
2025-11-12,2474.15,2474.35,2459.99,2473.82,2443674
2025-11-13,2471.0,2523.5,2446.46,2479.28,777772
2025-11-14,2446.41,2501.37,2427.22,2465.67,167386
2025-11-15,2413.37,2457.25,2412.97,2420.93,3888612
2025-11-16,2425.39,2446.9,2380.04,2408.18,2262690
2025-11-17,2430.66,2447.18,2413.18,2425.28,4552766
2025-11-18,2391.47,2416.37,2345.14,2409.19,3588594
2025-11-19,2386.53,2440.08,2360.54,2401.26,3222765
2025-11-20,2376.9,2402.37,2348.33,2386.49,3099829
2025-11-21,2309.94,2327.87,2271.77,2317.75,3657144
2025-11-22,2282.53,2328.09,2264.47,2288.85,3731576
2025-11-23,2316.83,2320.93,2262.91,2303.65,4187532
2025-11-24,2335.28,2368.2,2284.19,2313.55,566745
2025-11-25,2332.67,2357.76,2299.27,2313.45,4561770
2025-11-26,2269.16,2314.5,2232.65,2274.96,1125956
2025-11-27,2278.26,2296.67,2253.72,2281.5,2775942
2025-11-28,2327.38,2331.64,2306.57,2309.18,4797720
2025-11-29,2351.0,2377.44,2329.62,2338.16,667858
2025-11-30,2392.35,2441.75,2380.85,2410.6,758262
2025-12-01,2386.78,2429.74,2376.99,2397.86,3734012
2025-12-02,2411.92,2459.77,2377.79,2418.0,4748659
2025-12-03,2425.59,2471.53,2421.74,2427.27,2799240
2025-12-04,2371.25,2429.98,2349.82,2391.72,4715133
2025-12-05,2312.34,2321.48,2272.27,2301.08,4882064
2025-12-06,2313.5,2349.14,2280.25,2314.69,837404
2025-12-07,2382.24,2404.93,2348.88,2393.23,773058
2025-12-08,2407.68,2415.04,2371.52,2392.17,4774732
2025-12-09,2375.26,2414.18,2316.05,2357.59,3006500
2025-12-10,2370.61,2376.59,2365.6,2375.85,193396
2025-12-11,2358.38,2371.06,2355.5,2363.81,883737
2025-12-12,2351.19,2354.06,2315.2,2353.36,1826463
2025-12-13,2273.34,2313.16,2255.48,2294.48,3424589
2025-12-14,2354.43,2393.63,2307.16,2333.52,4906144
2025-12-15,2287.86,2317.95,2237.51,2267.02,4273696
2025-12-16,2254.54,2281.12,2213.54,2264.99,4869942
2025-12-17,2263.29,2287.23,2220.74,2258.25,4784119
2025-12-18,2231.15,2255.65,2202.77,2236.2,2998240
2025-12-19,2192.62,2228.06,2150.59,2189.28,3262709
2025-12-20,2204.46,2212.33,2171.19,2187.42,1838506
2025-12-21,2229.8,2255.19,2217.55,2247.17,2008804
2025-12-22,2214.66,2255.87,2214.26,2220.03,2987444
2025-12-23,2297.33,2316.17,2262.79,2289.09,284738
2025-12-24,2344.87,2373.73,2332.0,2339.68,4569448
2025-12-25,2320.13,2366.45,2316.34,2332.28,1738666
2025-12-26,2317.67,2374.78,2297.74,2331.81,4366266
2025-12-27,2316.1,2348.98,2270.86,2310.92,3610862
2025-12-28,2337.5,2366.24,2312.78,2361.03,851733
2025-12-29,2344.71,2377.08,2307.59,2360.98,2897472
2025-12-30,2297.38,2330.6,2285.74,2300.55,2214847
2025-12-31,2313.13,2367.59,2304.6,2335.84,4319195
2026-01-01,2335.22,2347.59,2289.16,2329.15,4295170
2026-01-02,2229.71,2269.8,2213.63,2228.76,867146
2026-01-03,2201.8,2234.81,2159.03,2198.07,2954430
2026-01-04,2277.42,2301.6,2248.05,2259.29,2863892
2026-01-05,2270.23,2275.04,2241.16,2253.15,4047820
2026-01-06,2213.8,2226.92,2180.72,2196.43,414245
2026-01-07,2274.23,2283.28,2221.36,2258.91,1017966
2026-01-08,2274.21,2317.24,2253.63,2284.31,4275780
2026-01-09,2282.2,2317.94,2237.28,2269.34,3702084
2026-01-10,2258.47,2293.95,2222.93,2257.85,4024325
2026-01-11,2198.56,2225.43,2179.88,2214.08,2870276
2026-01-12,2191.17,2234.04,2164.7,2175.48,187433
2026-01-13,2204.05,2235.36,2163.99,2211.33,4686456
2026-01-14,2103.03,2148.96,2065.25,2107.59,760916
2026-01-15,2074.93,2099.35,2056.71,2067.73,1115474
2026-01-16,2097.12,2115.49,2056.71,2079.01,351920
2026-01-17,2065.68,2079.91,2037.5,2052.95,4747386
2026-01-18,2035.6,2084.94,2015.06,2044.54,2804289
2026-01-19,2013.99,2032.78,1979.24,2028.13,2358187
2026-01-20,1964.8,1988.26,1936.66,1970.24,4512713
2026-01-21,2006.4,2036.13,1963.48,1992.69,893662
2026-01-22,2002.4,2035.08,1980.6,1999.92,4980596
2026-01-23,2045.16,2062.25,2020.45,2052.98,1666211
2026-01-24,2078.33,2105.13,2049.92,2074.33,3664677
2026-01-25,2032.64,2038.3,1999.85,2029.11,3805242
2026-01-26,2055.73,2097.46,2025.84,2066.98,1454477
2026-01-27,2059.61,2110.28,2048.13,2080.33,2139562
2026-01-28,2076.2,2093.03,2073.12,2090.36,126050
2026-01-29,2036.23,2037.68,2018.69,2036.95,3957828
2026-01-30,1992.55,2010.29,1962.95,1992.07,1213189
2026-01-31,1951.57,1968.4,1917.29,1967.52,1710056
2026-02-01,1974.03,1993.54,1953.08,1964.78,2704221
2026-02-02,2005.42,2042.09,1977.15,1998.22,2591578
2026-02-03,2055.43,2058.34,2033.1,2043.83,4781381
2026-02-04,1994.61,2008.88,1984.9,1994.46,3326622
2026-02-05,2010.84,2033.02,1986.99,2011.03,3586317
2026-02-06,2091.55,2109.02,2062.58,2089.17,2301353
2026-02-07,2130.26,2153.59,2106.93,2112.33,668957
2026-02-08,2093.53,2147.02,2084.67,2113.21,3278175
2026-02-09,2082.81,2100.18,2058.79,2095.8,3279712
2026-02-10,2151.1,2156.67,2143.49,2146.39,3888383
2026-02-11,2120.79,2148.44,2108.52,2139.03,4169955
2026-02-12,2075.2,2117.7,2041.58,2087.89,4508693
2026-02-13,2065.35,2087.82,2031.04,2056.63,354063
2026-02-14,2003.42,2031.84,1989.42,2018.84,4339239
2026-02-15,1972.73,2008.07,1965.18,1978.55,1839622
2026-02-16,1961.67,1979.71,1959.41,1979.66,1309794
2026-02-17,1973.89,2000.29,1953.27,1967.72,2537642
2026-02-18,1892.88,1909.58,1878.99,1897.92,4561916
2026-02-19,1893.96,1940.24,1889.94,1910.19,2083708
2026-02-20,1879.54,1900.05,1844.28,1887.24,3089945
2026-02-21,1893.88,1926.08,1852.65,1883.42,334662
2026-02-22,1967.25,1986.86,1915.6,1949.17,4062564
2026-02-23,1959.13,1972.13,1944.87,1947.23,1308341
2026-02-24,1974.71,2016.27,1947.52,1981.88,4935062
2026-02-25,1968.04,1988.15,1940.12,1953.01,4005232
2026-02-26,2053.37,2090.75,2026.24,2041.84,2635059
2026-02-27,2109.26,2134.29,2081.76,2113.78,2171034
2026-02-28,2124.17,2130.42,2090.6,2111.71,3690503
2026-03-01,2177.95,2214.47,2174.53,2189.21,1359055
2026-03-02,2202.6,2208.61,2157.8,2184.47,2329899
2026-03-03,2219.05,2247.46,2198.22,2199.24,3281572
2026-03-04,2233.85,2234.49,2194.12,2220.16,2442076
2026-03-05,2215.22,2257.59,2178.06,2219.96,2763371
2026-03-06,2241.33,2282.18,2203.18,2240.1,2974557
2026-03-07,2286.31,2325.05,2272.72,2294.55,4248766
2026-03-08,2287.46,2291.08,2286.81,2287.02,784584
2026-03-09,2303.71,2312.49,2256.94,2301.52,2424259
2026-03-10,2169.25,2204.09,2138.63,2169.78,2028924
2026-03-11,2114.1,2157.05,2090.5,2133.87,2971829
2026-03-12,2214.89,2248.27,2196.26,2229.99,4497014
2026-03-13,2204.83,2223.73,2172.64,2206.78,4865943
2026-03-14,2126.03,2149.14,2124.65,2133.82,1723238
2026-03-15,2089.62,2128.94,2052.58,2098.04,1234714
2026-03-16,2068.78,2113.79,2056.75,2076.48,206861
2026-03-17,2111.07,2144.22,2079.0,2130.06,4630447
2026-03-18,2142.96,2207.39,2133.7,2164.45,1896722
2026-03-19,2188.76,2196.41,2141.61,2174.08,384163
2026-03-20,2190.12,2247.96,2149.06,2210.07,4357010
2026-03-21,2136.28,2164.15,2114.64,2133.75,3222578
2026-03-22,2053.11,2077.27,2027.34,2035.14,3354908
2026-03-23,2054.45,2060.87,2014.6,2056.43,1741500
2026-03-24,2020.28,2037.77,1983.05,2027.3,2435041
2026-03-25,1988.87,2021.03,1965.75,1998.77,1217279
2026-03-26,2018.49,2041.44,2009.33,2014.33,3012199
2026-03-27,1982.18,2007.58,1961.98,1965.59,4138464
2026-03-28,1990.52,2021.75,1950.6,1989.59,2666534
2026-03-29,2001.88,2025.25,1987.17,2012.63,221408
2026-03-30,2013.4,2053.48,1989.73,1998.98,2171022
2026-03-31,2061.65,2063.93,2034.46,2053.6,4480722
2026-04-01,2129.86,2165.15,2115.46,2128.91,685708
2026-04-02,2146.2,2186.41,2122.23,2137.77,2699703
2026-04-03,2142.03,2159.75,2109.95,2132.18,2044299
2026-04-04,1967.99,1981.23,1961.56,1979.81,4034820
2026-04-05,2009.69,2038.63,1990.56,2001.19,742084
2026-04-06,2022.14,2050.51,1972.1,2006.05,4095238
2026-04-07,2020.29,2040.87,1983.87,2020.74,1199876
2026-04-08,2031.91,2089.84,2002.39,2052.21,4485237
2026-04-09,1989.51,2018.58,1935.22,1974.01,267669
2026-04-10,1999.71,2046.2,1999.43,2018.12,152981
2026-04-11,2048.17,2096.37,2029.59,2065.05,3654606
2026-04-12,2014.65,2049.26,1998.06,2021.5,491279
2026-04-13,1971.97,1989.01,1921.79,1955.94,4929566
2026-04-14,1914.28,1933.8,1895.87,1930.02,1286872
2026-04-15,1961.58,2009.29,1931.87,1974.39,4709062
2026-04-16,2052.57,2081.27,2045.48,2050.79,4103245
2026-04-17,1949.4,1982.52,1920.2,1967.61,302710
2026-04-18,1938.33,1960.47,1919.75,1948.21,3087600
2026-04-19,1862.11,1896.91,1841.15,1858.67,3082829
2026-04-20,1837.88,1855.83,1789.55,1822.03,1623060
2026-04-21,1785.45,1825.42,1755.82,1801.29,2367273
2026-04-22,1795.72,1839.29,1772.97,1804.05,3287195
2026-04-23,1813.61,1816.7,1795.67,1805.13,1041964
2026-04-24,1831.05,1846.96,1823.73,1834.01,1795601
2026-04-25,1848.18,1870.27,1822.59,1839.24,2785312
2026-04-26,1863.05,1863.29,1842.73,1847.71,4818711
2026-04-27,1798.68,1839.78,1771.78,1816.13,2850139
2026-04-28,1830.43,1852.89,1800.96,1842.42,2872930
2026-04-29,1801.58,1820.37,1779.2,1800.43,1586325
2026-04-30,1796.24,1802.82,1787.97,1794.87,2049797
2026-05-01,1785.61,1812.56,1755.52,1780.03,1955221
2026-05-02,1850.26,1868.73,1797.63,1834.31,2109106
2026-05-03,1757.45,1802.43,1732.56,1774.64,2994408
2026-05-04,1840.97,1862.0,1812.47,1833.55,1201847
2026-05-05,1877.13,1912.31,1857.27,1882.33,1663664
2026-05-06,1801.86,1821.24,1785.4,1803.55,1248987
2026-05-07,1851.49,1875.05,1844.05,1846.94,4436745
2026-05-08,1883.07,1915.82,1840.4,1873.13,2829935
2026-05-09,1933.13,1957.45,1930.92,1934.59,2146685
2026-05-10,1863.3,1871.96,1846.41,1851.96,3323143
2026-05-11,1780.84,1824.58,1747.76,1790.32,4639400
2026-05-12,1763.65,1800.39,1749.18,1767.8,1683310
2026-05-13,1723.69,1762.54,1715.32,1731.4,1389584
2026-05-14,1760.82,1787.39,1750.06,1756.0,3487075
2026-05-15,1699.7,1727.75,1668.87,1699.56,3764797
2026-05-16,1688.6,1714.3,1664.64,1680.64,3445989
2026-05-17,1744.85,1779.57,1719.05,1756.24,1376871
2026-05-18,1778.03,1794.53,1745.97,1783.69,2195082
2026-05-19,1727.82,1766.23,1727.75,1744.35,2391085
2026-05-20,1732.26,1751.08,1716.69,1716.91,1157924
2026-05-21,1713.24,1738.32,1703.23,1715.65,1319575
2026-05-22,1746.66,1771.14,1733.91,1760.72,1591319
2026-05-23,1727.15,1748.1,1695.33,1732.21,1276577
2026-05-24,1792.52,1816.48,1773.31,1783.07,3319941
2026-05-25,1787.76,1807.2,1763.68,1774.05,3261444
2026-05-26,1790.03,1814.26,1769.78,1783.05,429950
2026-05-27,1799.14,1799.43,1789.81,1792.25,4661521
2026-05-28,1823.94,1826.68,1811.51,1817.62,302334
2026-05-29,1846.29,1861.82,1826.74,1829.91,2414612
2026-05-30,1824.06,1854.23,1823.39,1835.18,1912598
2026-05-31,1844.43,1876.58,1802.34,1829.23,3620449
2026-06-01,1825.5,1857.34,1792.49,1823.12,196533
2026-06-02,1804.62,1830.4,1786.73,1815.71,1712229
2026-06-03,1836.72,1843.23,1833.4,1833.56,1757839
2026-06-04,1805.79,1842.35,1788.11,1815.86,4780620
2026-06-05,1808.78,1831.62,1757.86,1792.08,861976
2026-06-06,1758.44,1792.91,1722.27,1745.28,4055194
2026-06-07,1721.31,1742.17,1692.15,1716.98,248168
2026-06-08,1775.93,1782.55,1736.04,1768.07,2563246
2026-06-09,1808.76,1815.56,1770.92,1805.0,4524098
2026-06-10,1786.05,1797.66,1757.35,1772.19,4076582
2026-06-11,1746.56,1759.48,1739.13,1755.51,2308850
2026-06-12,1765.61,1780.21,1735.18,1753.99,2727107
2026-06-13,1776.31,1800.06,1768.13,1769.74,3939091
2026-06-14,1730.51,1771.55,1719.43,1744.19,4208134
2026-06-15,1660.47,1674.55,1629.49,1672.71,2814610
2026-06-16,1702.29,1724.09,1697.67,1699.27,3453688
2026-06-17,1694.49,1705.89,1665.66,1697.02,4845099
2026-06-18,1692.85,1711.41,1670.37,1686.88,3737973
2026-06-19,1630.12,1659.56,1603.39,1646.25,3621291
2026-06-20,1665.83,1670.04,1644.85,1668.79,216578
2026-06-21,1722.25,1736.89,1700.33,1712.26,1243599
2026-06-22,1680.62,1681.24,1663.48,1667.44,2118025
2026-06-23,1636.7,1670.84,1627.6,1640.65,1076485
2026-06-24,1661.29,1672.27,1636.73,1665.61,3231201
2026-06-25,1621.7,1651.62,1595.26,1636.68,145159
2026-06-26,1650.06,1660.76,1621.44,1658.52,2027109
2026-06-27,1673.96,1677.4,1642.21,1664.36,1781480
2026-06-28,1730.84,1730.92,1715.22,1715.28,569553
2026-06-29,1757.65,1770.02,1715.06,1745.26,2855298
2026-06-30,1679.93,1689.2,1647.35,1672.41,4074409
2026-07-01,1723.89,1741.64,1698.64,1719.33,1380549
2026-07-02,1791.12,1818.49,1772.52,1784.41,3748357
2026-07-03,1691.63,1707.84,1662.78,1707.38,4577295
2026-07-04,1732.37,1752.85,1725.38,1742.27,3071801
2026-07-05,1742.25,1781.76,1710.71,1750.52,3193291
2026-07-06,1726.88,1752.62,1711.76,1734.67,4644884
2026-07-07,1769.88,1800.48,1743.74,1757.19,1145543
2026-07-08,1784.02,1819.41,1750.88,1782.16,3941766
2026-07-09,1758.75,1786.11,1747.23,1752.15,799618
2026-07-10,1765.42,1803.65,1748.07,1779.52,4880248
2026-07-11,1808.36,1816.69,1770.76,1793.52,4928793
2026-07-12,1747.24,1783.85,1730.51,1764.32,2695654
2026-07-13,1759.78,1786.41,1733.97,1757.32,1262663
2026-07-14,1812.97,1817.83,1768.66,1800.83,3295589
2026-07-15,1899.22,1917.98,1866.13,1884.95,3521886
2026-07-16,1909.26,1945.7,1887.62,1908.7,1833804
2026-07-17,1893.69,1916.08,1870.5,1881.82,1299751
2026-07-18,1932.73,1976.18,1921.32,1943.5,2899010
2026-07-19,1966.24,1993.64,1930.26,1960.72,1810936
2026-07-20,2029.33,2045.24,1995.7,2027.61,3438226
2026-07-21,1979.91,1982.66,1941.8,1981.37,603618
2026-07-22,1992.39,2011.83,1984.4,1987.36,703093
2026-07-23,1922.07,1939.91,1906.76,1907.43,3513041
2026-07-24,1867.33,1900.03,1830.7,1873.86,2936248
2026-07-25,1865.74,1883.58,1815.72,1848.33,3350490
2026-07-26,1877.73,1889.78,1853.4,1876.29,4376094
2026-07-27,1908.97,1927.87,1885.99,1906.35,4150858
2026-07-28,1894.85,1929.96,1890.78,1893.63,3861689
2026-07-29,1889.77,1894.71,1855.73,1872.38,2498428
2026-07-30,1899.31,1906.19,1872.49,1881.73,604700
2026-07-31,1865.25,1882.96,1842.87,1874.62,1555802
2026-08-01,1924.36,1938.15,1910.03,1927.97,2232639
