timestamp,open,high,low,close,volume
2025-08-06,2905.64,2917.26,2883.58,2896.4,1292393
2025-08-07,2887.57,2919.28,2822.95,2869.38,2842053
2025-08-08,2870.22,2913.07,2797.82,2842.97,4124673
2025-08-09,2874.99,2883.87,2836.53,2860.31,4696868
2025-08-10,2790.52,2848.23,2756.16,2814.78,4341667
2025-08-11,2805.99,2856.44,2793.09,2813.18,3467049
2025-08-12,2732.53,2733.57,2697.05,2721.59,3922975
2025-08-13,2668.37,2715.27,2603.56,2646.54,2229058
2025-08-14,2626.75,2664.09,2577.57,2619.6,2836935
2025-08-15,2679.78,2710.86,2643.87,2682.87,749577
2025-08-16,2677.65,2749.59,2648.17,2704.02,1250553
2025-08-17,2698.46,2743.29,2684.73,2716.54,4598651
2025-08-18,2731.08,2760.96,2702.23,2757.34,2232829
2025-08-19,2745.2,2793.51,2721.99,2767.9,3810914
2025-08-20,2789.33,2800.2,2730.98,2779.33,1074234
2025-08-21,2699.95,2724.68,2693.41,2720.05,2811726
2025-08-22,2672.43,2720.33,2634.84,2677.37,2000061
2025-08-23,2647.82,2677.61,2615.27,2655.48,4293576
2025-08-24,2697.27,2732.95,2644.58,2723.27,4591145
2025-08-25,2709.01,2713.1,2700.63,2710.73,4194164
2025-08-26,2846.51,2902.74,2793.48,2829.56,3114569
2025-08-27,2756.96,2788.53,2705.53,2745.29,3788455
2025-08-28,2777.18,2835.94,2771.65,2784.0,1571952
2025-08-29,2840.33,2890.85,2818.07,2846.42,3135247
2025-08-30,2754.21,2816.33,2720.07,2775.55,3151206
2025-08-31,2759.73,2793.2,2722.61,2766.52,2641729
2025-09-01,2818.65,2855.57,2759.74,2815.52,2684000
2025-09-02,2803.31,2840.82,2776.13,2830.99,2932584
2025-09-03,2778.84,2807.85,2739.36,2771.78,1984301
2025-09-04,2807.0,2813.08,2751.72,2792.8,2474581
2025-09-05,2735.1,2770.14,2714.44,2734.26,2062790
2025-09-06,2758.67,2814.54,2732.22,2780.52,3414839
2025-09-07,2757.39,2810.54,2735.55,2752.39,3612288
2025-09-08,2761.95,2803.95,2708.39,2778.9,1732910
2025-09-09,2733.56,2738.66,2671.99,2711.14,4795907
2025-09-10,2708.61,2767.72,2683.46,2713.49,2303380
2025-09-11,2730.74,2793.49,2713.04,2752.69,2023302
2025-09-12,2828.94,2845.79,2791.58,2807.07,4966318
2025-09-13,2792.8,2823.24,2757.58,2799.5,600637
2025-09-14,2886.62,2932.76,2843.06,2867.96,4952709
2025-09-15,2807.26,2846.39,2748.16,2796.05,4371706
2025-09-16,2738.55,2782.84,2695.08,2725.87,2867825
2025-09-17,2748.04,2750.88,2707.08,2738.38,4512963
2025-09-18,2797.76,2810.94,2760.16,2776.56,3330213
2025-09-19,2797.02,2825.94,2744.32,2788.13,751975
2025-09-20,2860.05,2914.99,2811.11,2836.23,4708879
2025-09-21,2803.69,2878.02,2780.37,2823.18,2216399
2025-09-22,2899.8,2909.3,2830.51,2882.38,1209408
2025-09-23,2855.48,2896.58,2817.19,2853.43,352184
2025-09-24,2812.88,2850.13,2764.45,2818.54,584652
2025-09-25,2789.58,2801.01,2766.04,2792.81,2315804
2025-09-26,2839.27,2851.46,2797.75,2840.13,2187887
2025-09-27,2813.45,2840.02,2786.4,2839.04,962604
2025-09-28,2749.27,2826.52,2706.74,2774.77,2926446
2025-09-29,2789.05,2838.44,2767.22,2799.02,527934
2025-09-30,2746.92,2792.05,2703.75,2741.48,1710794
2025-10-01,2686.89,2713.47,2655.66,2670.51,2036395
2025-10-02,2614.58,2630.2,2592.18,2601.06,3128088
2025-10-03,2557.78,2573.15,2510.05,2572.63,3391580
2025-10-04,2530.06,2556.86,2497.77,2534.9,3758203
2025-10-05,2597.28,2619.71,2562.76,2609.22,1435192
2025-10-06,2580.67,2600.56,2514.23,2557.21,234679
2025-10-07,2661.61,2700.82,2625.11,2679.82,3111440
2025-10-08,2649.38,2679.27,2638.8,2666.45,2093574
2025-10-09,2694.64,2751.81,2651.98,2709.78,3571800
2025-10-10,2842.64,2889.25,2774.35,2816.6,4085177
2025-10-11,2824.93,2849.88,2802.16,2804.88,2876377
2025-10-12,2738.54,2813.72,2730.01,2758.84,2368593
2025-10-13,2895.0,2945.47,2855.75,2889.7,397491
2025-10-14,2864.81,2905.54,2811.41,2879.08,4834143
2025-10-15,2839.53,2881.85,2791.24,2825.53,4626379
2025-10-16,2894.83,2925.44,2864.28,2894.76,691188
2025-10-17,2955.1,2998.31,2929.37,2968.82,1302203
2025-10-18,3039.04,3068.46,2986.55,3057.24,2283698
2025-10-19,3044.8,3060.87,3017.83,3036.14,2399167
2025-10-20,3079.91,3106.25,3034.84,3066.57,2438881
2025-10-21,3088.02,3103.91,3028.69,3073.14,1791479
2025-10-22,3021.15,3043.04,2968.98,3002.45,4635978
2025-10-23,2993.29,3041.1,2933.87,2969.76,3149538
2025-10-24,3099.88,3123.51,3059.74,3072.1,2138730
2025-10-25,3112.88,3142.22,3100.97,3132.09,4129993
2025-10-26,3174.64,3191.78,3133.87,3178.44,4235161
2025-10-27,3201.44,3229.39,3148.55,3172.38,515570
2025-10-28,2935.02,2996.65,2907.71,2948.34,2256834
2025-10-29,2979.64,3013.32,2960.42,2998.74,1328118
2025-10-30,3025.13,3073.37,3012.88,3013.43,4870621
2025-10-31,2946.85,3003.06,2946.08,2958.72,4103027
2025-11-01,3021.45,3028.32,2938.17,2992.22,3504981
2025-11-02,2851.27,2880.65,2823.68,2824.2,2246218
2025-11-03,2803.25,2865.64,2755.14,2814.59,3165363
2025-11-04,2895.13,2925.4,2849.01,2882.71,3535989
2025-11-05,2761.67,2808.57,2747.46,2781.33,350936
2025-11-06,2779.19,2821.53,2717.84,2769.15,1770706
2025-11-07,2775.29,2842.45,2720.74,2789.25,4184953
2025-11-08,2783.62,2800.09,2777.35,2782.5,3530832
2025-11-09,2790.62,2797.95,2771.21,2783.4,123388
2025-11-10,2753.62,2800.15,2724.62,2742.59,3216045
2025-11-11,2717.37,2763.22,2669.25,2698.34,3618226
2025-11-12,2696.01,2750.95,2678.42,2714.95,3375253
2025-11-13,2745.93,2776.26,2731.79,2744.0,3274421
2025-11-14,2749.63,2759.25,2695.54,2749.37,138151
2025-11-15,2758.63,2807.55,2706.69,2754.29,2809126
2025-11-16,2706.19,2707.88,2673.06,2682.01,921668
2025-11-17,2619.1,2644.51,2591.89,2613.35,2280825
2025-11-18,2602.79,2622.05,2588.95,2606.39,3862010
2025-11-19,2556.0,2567.97,2528.57,2566.66,1257907
2025-11-20,2522.66,2567.6,2509.88,2523.52,3892236
2025-11-21,2509.54,2541.52,2469.89,2534.56,3598677
2025-11-22,2530.82,2569.13,2482.32,2547.19,3899015
2025-11-23,2583.89,2636.0,2549.48,2609.4,1937422
2025-11-24,2591.42,2650.04,2578.0,2616.75,553635
2025-11-25,2602.65,2629.16,2564.49,2582.78,4719983
2025-11-26,2572.54,2591.58,2522.17,2559.45,4644308
2025-11-27,2656.52,2678.55,2623.13,2675.53,4832948
2025-11-28,2662.72,2684.4,2658.62,2680.12,1249066
2025-11-29,2668.15,2686.29,2635.12,2665.59,1735788
2025-11-30,2612.88,2650.26,2601.86,2631.62,704055
2025-12-01,2571.88,2602.14,2524.11,2583.81,682435
2025-12-02,2584.46,2605.65,2540.29,2594.26,4705807
2025-12-03,2540.44,2554.03,2533.6,2542.34,4548369
2025-12-04,2502.79,2545.96,2482.27,2497.59,1928738
2025-12-05,2469.67,2473.39,2425.0,2458.73,1103617
2025-12-06,2447.16,2450.96,2431.94,2445.05,2766955
2025-12-07,2429.04,2447.07,2381.11,2441.53,3204319
2025-12-08,2474.64,2515.34,2430.03,2466.72,2091116
2025-12-09,2438.47,2470.05,2400.78,2458.91,802781
2025-12-10,2531.76,2571.52,2477.9,2518.12,3722204
2025-12-11,2444.67,2487.91,2398.47,2465.73,2226688
2025-12-12,2463.43,2472.16,2439.89,2449.06,2769605
2025-12-13,2490.51,2499.06,2436.66,2477.72,1981090
2025-12-14,2446.21,2487.34,2400.92,2463.54,4577441
2025-12-15,2490.94,2515.4,2467.18,2488.87,2777165
2025-12-16,2509.58,2535.49,2481.26,2495.57,4499395
2025-12-17,2555.15,2597.28,2503.27,2532.61,480868
2025-12-18,2628.8,2661.61,2575.77,2602.83,3550055
2025-12-19,2649.45,2673.89,2612.17,2641.83,116650
2025-12-20,2715.81,2785.55,2704.31,2740.95,1406984
2025-12-21,2738.06,2779.68,2730.28,2750.82,1604187
2025-12-22,2789.91,2835.88,2737.78,2810.1,2981871
2025-12-23,2779.24,2805.46,2776.03,2784.91,1076447
2025-12-24,2756.49,2803.29,2747.94,2765.05,536905
2025-12-25,2691.89,2751.16,2641.32,2711.92,2383042
2025-12-26,2683.84,2701.3,2672.89,2675.3,2468747
2025-12-27,2688.81,2695.95,2658.84,2667.75,3472239
2025-12-28,2652.77,2674.92,2591.26,2642.07,4244863
2025-12-29,2704.51,2740.58,2702.26,2711.53,2057681
2025-12-30,2735.37,2761.69,2694.38,2708.94,3648832
2025-12-31,2651.08,2656.69,2595.06,2629.83,2804666
2026-01-01,2568.52,2610.56,2522.96,2583.3,1572857
2026-01-02,2592.42,2629.04,2562.15,2581.84,3423591
2026-01-03,2574.71,2593.22,2565.85,2570.37,4218808
2026-01-04,2624.84,2657.46,2605.55,2606.35,3082259
2026-01-05,2592.54,2629.59,2558.18,2593.92,918886
2026-01-06,2537.19,2583.56,2501.32,2529.28,843794
2026-01-07,2423.09,2446.15,2398.41,2420.87,1240812
2026-01-08,2466.81,2513.16,2445.42,2472.25,4862265
2026-01-09,2486.29,2506.89,2439.03,2473.23,3266341
2026-01-10,2422.76,2449.86,2387.19,2433.07,4661938
2026-01-11,2482.53,2536.88,2436.6,2500.3,1635380
2026-01-12,2492.81,2511.07,2463.82,2491.23,704379
2026-01-13,2473.02,2541.75,2426.78,2496.49,3526807
2026-01-14,2467.94,2493.76,2460.73,2487.99,1287640
2026-01-15,2508.97,2550.06,2478.29,2495.98,675997
2026-01-16,2564.89,2581.19,2532.29,2549.38,1268736
2026-01-17,2543.84,2571.04,2524.53,2544.34,3685146
2026-01-18,2454.61,2466.1,2417.55,2431.88,3991463
2026-01-19,2464.81,2487.19,2422.39,2473.08,793278
2026-01-20,2538.25,2565.79,2479.22,2520.1,4116018
2026-01-21,2508.69,2542.95,2463.61,2520.14,4742526
2026-01-22,2451.04,2497.53,2405.5,2460.37,852483
2026-01-23,2419.25,2449.08,2395.15,2402.98,3646770
2026-01-24,2439.74,2482.67,2402.18,2431.06,3159675
2026-01-25,2486.12,2511.41,2459.65,2463.1,3099973
2026-01-26,2505.71,2554.82,2446.74,2481.56,1042245
2026-01-27,2388.25,2420.31,2381.45,2388.96,440541
2026-01-28,2334.19,2380.14,2293.44,2352.69,1125999
2026-01-29,2350.87,2367.48,2311.06,2335.32,1022053
2026-01-30,2239.98,2277.03,2226.73,2261.99,1972419
2026-01-31,2261.14,2297.06,2223.08,2255.56,1095333
2026-02-01,2245.52,2278.32,2236.6,2261.04,1322196
2026-02-02,2248.95,2286.73,2206.66,2266.8,4705403
2026-02-03,2231.52,2284.88,2187.7,2243.8,3809774
2026-02-04,2283.91,2319.17,2248.42,2299.19,1529650
2026-02-05,2211.03,2241.15,2175.55,2201.57,4883871
2026-02-06,2229.21,2239.23,2193.35,2223.61,927333
2026-02-07,2208.68,2246.54,2176.99,2211.72,113612
2026-02-08,2182.1,2206.12,2165.99,2169.48,870073
2026-02-09,2176.94,2200.39,2117.76,2155.74,2045567
2026-02-10,2130.51,2188.59,2108.17,2148.26,481497
2026-02-11,2168.39,2193.05,2118.8,2150.42,1263919
2026-02-12,2132.03,2158.25,2103.69,2131.8,1452463
2026-02-13,2140.79,2169.85,2112.15,2126.23,1760993
2026-02-14,2069.6,2097.79,2021.07,2051.21,3172395
2026-02-15,2078.39,2096.09,2068.25,2080.17,3950286
2026-02-16,2051.77,2067.8,2049.37,2051.75,1367512
2026-02-17,2131.72,2147.28,2093.82,2115.67,533372
2026-02-18,2099.28,2127.44,2064.66,2096.76,900158
2026-02-19,2121.78,2155.49,2064.73,2104.93,2731410
2026-02-20,2155.11,2161.41,2127.32,2140.73,1400774
2026-02-21,2130.58,2171.7,2098.31,2115.57,1555646
2026-02-22,2071.95,2097.9,2059.68,2079.61,1655015
2026-02-23,2140.1,2155.65,2085.61,2126.41,1612187
2026-02-24,2158.79,2186.97,2112.74,2138.29,4859956
2026-02-25,2153.42,2199.44,2128.93,2159.86,4662166
2026-02-26,2146.3,2160.69,2119.24,2149.17,1602175
2026-02-27,2130.86,2166.09,2107.89,2118.88,299368
2026-02-28,2155.51,2160.09,2135.56,2155.51,3698460
2026-03-01,2209.51,2245.62,2189.34,2221.31,2502821
2026-03-02,2226.78,2251.98,2191.45,2206.76,986192
2026-03-03,2157.26,2173.79,2115.42,2165.73,1970238
2026-03-04,2238.62,2246.97,2234.52,2235.45,3167557
2026-03-05,2199.12,2219.22,2171.13,2211.53,2496805
2026-03-06,2162.56,2196.91,2156.83,2165.19,862173
2026-03-07,2200.22,2242.75,2159.98,2218.22,3049993
2026-03-08,2359.97,2396.52,2349.71,2357.77,4992869
2026-03-09,2336.53,2373.29,2309.73,2315.29,2368150
2026-03-10,2263.93,2277.74,2251.49,2252.76,2125419
2026-03-11,2273.63,2317.67,2241.02,2271.4,1038406
2026-03-12,2288.0,2324.32,2252.38,2280.26,702815
2026-03-13,2289.7,2311.61,2286.98,2290.36,466953
2026-03-14,2243.75,2280.67,2221.53,2253.17,2954486
2026-03-15,2250.37,2251.27,2223.02,2229.76,4362568
2026-03-16,2155.62,2177.2,2124.14,2161.37,2175509
2026-03-17,2204.92,2224.78,2165.11,2214.8,352431
2026-03-18,2187.07,2219.02,2179.66,2208.57,1091094
2026-03-19,2246.88,2258.74,2233.25,2240.05,1218370
2026-03-20,2203.5,2243.26,2180.95,2217.76,1646664
2026-03-21,2249.5,2257.45,2210.32,2238.71,3788356
2026-03-22,2229.77,2237.62,2200.97,2221.06,3884433
2026-03-23,2208.87,2229.45,2190.45,2200.77,3928449
2026-03-24,2161.57,2169.85,2122.83,2140.24,3763104
2026-03-25,2171.59,2177.5,2131.72,2170.53,1585593
2026-03-26,2103.78,2134.01,2088.84,2102.05,3232586
2026-03-27,2118.46,2169.91,2102.67,2127.5,4487423
2026-03-28,2208.22,2213.39,2186.06,2197.54,4881279
2026-03-29,2187.83,2228.28,2157.39,2171.67,572939
2026-03-30,2218.26,2231.77,2190.21,2218.98,3113726
2026-03-31,2233.01,2254.46,2201.62,2221.68,3532509
2026-04-01,2163.68,2204.11,2153.64,2164.53,4167345
2026-04-02,2171.35,2212.99,2111.42,2152.21,115576
2026-04-03,2264.26,2297.89,2230.62,2260.95,2653432
2026-04-04,2177.69,2186.84,2133.81,2164.42,1239599
2026-04-05,2220.09,2248.32,2178.61,2198.13,3807131
2026-04-06,2257.52,2296.84,2240.19,2275.99,1952571
2026-04-07,2320.81,2365.66,2312.61,2320.72,4378753
2026-04-08,2317.46,2329.86,2274.98,2298.57,3093532
2026-04-09,2272.85,2313.36,2225.17,2251.39,3930218
2026-04-10,2268.73,2270.44,2221.5,2260.99,3527605
2026-04-11,2270.88,2299.38,2258.42,2289.69,4516910
2026-04-12,2335.82,2369.81,2321.49,2329.97,3075126
2026-04-13,2407.33,2432.79,2400.24,2404.51,3912789
2026-04-14,2363.5,2375.05,2313.45,2354.6,1991250
2026-04-15,2349.86,2376.78,2310.09,2356.0,1181579
2026-04-16,2356.13,2400.19,2336.27,2336.37,1076062
2026-04-17,2346.54,2374.08,2312.44,2365.53,1038346
2026-04-18,2359.26,2396.53,2298.14,2337.05,376042
2026-04-19,2264.77,2273.05,2242.44,2259.94,1862503
2026-04-20,2237.2,2287.01,2220.87,2258.16,3502514
2026-04-21,2255.89,2285.26,2241.05,2273.83,1478865
2026-04-22,2287.42,2297.26,2274.27,2292.07,2664471
2026-04-23,2313.15,2358.34,2278.62,2298.05,2987458
2026-04-24,2309.4,2353.44,2287.0,2303.99,1853836
2026-04-25,2346.09,2400.32,2337.6,2363.87,261146
2026-04-26,2403.97,2434.93,2358.95,2383.68,3696153
2026-04-27,2411.33,2428.34,2365.68,2422.75,3760672
2026-04-28,2368.21,2410.86,2359.24,2378.62,1139313
2026-04-29,2311.85,2371.7,2308.71,2332.56,3785379
2026-04-30,2243.91,2296.12,2201.58,2265.01,2272194
2026-05-01,2295.85,2326.0,2253.58,2299.56,2239167
2026-05-02,2284.67,2295.85,2247.7,2270.76,1671170
2026-05-03,2274.95,2295.84,2236.38,2281.67,4818450
2026-05-04,2258.54,2278.56,2234.16,2267.53,1581757
2026-05-05,2369.31,2397.12,2351.2,2351.47,422955
2026-05-06,2401.94,2405.6,2383.72,2393.14,2430455
2026-05-07,2425.62,2483.2,2386.03,2438.31,2375978
2026-05-08,2462.06,2503.31,2447.58,2464.19,3056916
2026-05-09,2535.28,2550.03,2509.65,2541.18,2772146
2026-05-10,2473.55,2501.82,2434.24,2496.98,1409277
2026-05-11,2574.62,2598.77,2548.65,2574.43,1577847
2026-05-12,2531.11,2553.2,2486.67,2506.68,115602
2026-05-13,2458.22,2523.71,2452.7,2482.9,4129323
2026-05-14,2444.8,2464.3,2442.21,2464.29,2232122
2026-05-15,2509.52,2538.23,2484.2,2527.71,1941124
2026-05-16,2478.53,2499.35,2420.71,2469.09,255899
2026-05-17,2533.05,2535.39,2467.42,2514.43,3510998
2026-05-18,2472.13,2513.22,2430.35,2451.8,3961103
2026-05-19,2520.68,2523.76,2501.23,2517.61,4135841
2026-05-20,2503.99,2541.13,2481.57,2482.59,2452542
2026-05-21,2450.2,2501.39,2403.42,2474.31,357755
2026-05-22,2462.61,2483.16,2449.68,2481.59,4034427
2026-05-23,2493.04,2523.42,2432.16,2468.71,1512238
2026-05-24,2465.01,2481.63,2445.42,2454.8,2102814
2026-05-25,2429.52,2440.06,2415.65,2437.24,1206891
2026-05-26,2460.26,2484.18,2421.85,2469.53,1248179
2026-05-27,2467.26,2500.02,2437.17,2475.35,3080269
2026-05-28,2433.53,2445.67,2389.72,2426.08,4097320
2026-05-29,2378.98,2409.94,2342.31,2399.44,785057
2026-05-30,2466.05,2501.67,2408.46,2456.55,2901396
2026-05-31,2448.29,2467.24,2391.5,2438.85,4747536
2026-06-01,2493.72,2506.55,2468.28,2487.7,3212108
2026-06-02,2486.19,2520.35,2467.78,2500.85,4639085
2026-06-03,2465.36,2489.86,2428.35,2451.2,1066865
2026-06-04,2434.17,2439.91,2415.8,2434.72,3547653
2026-06-05,2388.64,2447.23,2353.82,2403.74,2918134
2026-06-06,2416.87,2460.52,2377.04,2423.23,4920094
2026-06-07,2424.01,2460.74,2381.77,2443.17,1922395
2026-06-08,2477.32,2516.2,2424.44,2463.84,1995846
2026-06-09,2413.01,2451.47,2372.33,2411.32,1272258
2026-06-10,2395.66,2442.73,2378.1,2384.41,4310807
2026-06-11,2359.05,2391.09,2336.13,2338.41,3448108
2026-06-12,2352.36,2373.44,2349.39,2366.14,2796167
2026-06-13,2396.8,2419.13,2368.13,2397.69,2305192
2026-06-14,2416.35,2467.47,2380.11,2436.18,3656128
2026-06-15,2448.11,2483.66,2387.46,2435.32,259023
2026-06-16,2448.5,2494.55,2401.1,2435.06,2710391
2026-06-17,2437.59,2453.77,2403.73,2441.11,238368
2026-06-18,2447.76,2475.59,2411.03,2460.98,3368142
2026-06-19,2433.76,2454.77,2385.51,2439.46,4389496
2026-06-20,2533.64,2581.78,2514.17,2540.62,1493624
2026-06-21,2455.18,2514.21,2426.61,2469.98,1072174
2026-06-22,2448.07,2470.54,2415.82,2465.62,1973155
2026-06-23,2512.75,2537.25,2462.12,2508.72,2225579
2026-06-24,2509.12,2563.7,2482.27,2529.85,4187368
2026-06-25,2570.41,2612.7,2522.83,2566.31,3615698
2026-06-26,2588.33,2624.08,2569.1,2604.11,3450568
2026-06-27,2618.19,2685.01,2607.57,2633.24,155705
2026-06-28,2611.0,2647.26,2606.61,2629.88,2177887
2026-06-29,2609.85,2636.21,2571.37,2591.4,4276589
2026-06-30,2488.96,2519.69,2453.58,2479.26,3520901
2026-07-01,2506.45,2518.94,2456.42,2515.94,1748833
2026-07-02,2500.87,2529.59,2463.53,2500.59,1766856
2026-07-03,2494.76,2535.12,2473.48,2481.16,1834363
2026-07-04,2427.09,2454.87,2426.68,2444.93,1804776
2026-07-05,2380.86,2391.05,2350.07,2372.52,4926547
2026-07-06,2351.06,2373.22,2339.29,2353.15,1471845
2026-07-07,2408.18,2443.6,2389.34,2402.73,501110
2026-07-08,2405.45,2423.71,2367.2,2394.52,4846188
2026-07-09,2487.01,2507.93,2451.82,2468.63,3723856
2026-07-10,2541.65,2576.06,2513.2,2559.82,766949
2026-07-11,2529.92,2580.8,2485.61,2550.94,1422904
2026-07-12,2559.24,2629.86,2533.51,2583.18,816610
2026-07-13,2518.34,2551.48,2502.69,2529.55,1848436
2026-07-14,2440.91,2463.49,2428.19,2432.89,3614980
2026-07-15,2435.77,2479.42,2423.57,2441.42,557102
2026-07-16,2504.94,2512.43,2500.26,2511.59,2791481
2026-07-17,2476.87,2484.4,2423.88,2470.1,1253381
2026-07-18,2373.21,2406.03,2364.47,2392.27,4427165
2026-07-19,2368.72,2431.42,2327.54,2384.76,3843685
2026-07-20,2472.7,2520.45,2425.35,2495.47,2925551
2026-07-21,2515.15,2557.57,2471.56,2506.27,4671904
2026-07-22,2504.2,2519.98,2464.14,2493.12,2369170
2026-07-23,2575.84,2586.95,2554.72,2556.8,4628372
2026-07-24,2494.31,2517.53,2487.29,2499.99,1272085
2026-07-25,2546.51,2562.9,2504.07,2528.43,4035182
2026-07-26,2488.57,2507.07,2485.96,2503.79,1697462
2026-07-27,2493.1,2510.95,2456.54,2495.01,3440540
2026-07-28,2471.29,2478.01,2412.97,2460.33,741169
2026-07-29,2575.7,2624.21,2520.6,2567.98,1735289
2026-07-30,2586.75,2615.97,2545.43,2590.38,1985282
2026-07-31,2620.3,2639.94,2585.18,2596.53,2208356
2026-08-01,2563.93,2602.18,2509.13,2560.34,4678280
